NBR_amp,NBR_mean,NBR_pha,NDMI_amp,NDMI_mean,NDMI_pha,NDVI_amp,NDVI_mean,NDVI_pha,RATIO_mean,RATIO_std,RATIO_wetdry,RVI_mean,VH_amp,VH_mean,VH_pha,VH_wetdry,VV_mean,VV_wetdry,aspect_cos,cls,dewdep,dewp_mean,elev,precip_dry,precip_mm,precip_wet,reNDVI_amp,reNDVI_mean,reNDVI_pha,slope,soilm_dry,soilm_mean,soilm_wet,soilm_wetdry,temp_mean,lon,lat,blk
0.0406467318534851,0.051391415297985,-2.341290235519409,0.0296510439366102,-0.041067823767662,-2.2901132106781006,0.0875473022460937,0.2029436379671096,-2.7022523880004883,-5.485288143157959,2.944491386413574,-0.2077195793390274,2.657689094543457,0.3171520531177521,-12.460829734802246,-2.875640869140625,0.3383953273296356,-6.975542068481445,0.5461149215698242,-0.7429287433624268,1,3.2455151081085205,19.396120071411133,78.0,45.309226989746094,186.3233337402344,327.33746337890625,0.0454233661293983,0.1206313371658325,-2.7525320053100586,5.517343044281006,0.2840933203697204,0.3382332324981689,0.3923731446266174,0.1082798317074775,22.64163589477539,120.47932,22.90464,1204_254
0.1883061528205871,0.3162946999073028,-2.951977252960205,0.1388465762138366,0.0647647231817245,-2.998697280883789,0.1834412217140197,0.5463074445724487,-2.854396104812622,-6.367798805236816,2.523033142089844,-0.4552461802959442,2.796393871307373,1.2307918071746826,-11.60918140411377,-2.443408489227295,1.450102686882019,-5.241382598876953,1.9053488969802856,0.9760482907295228,1,3.46696138381958,19.30820083618164,94.0,52.15351867675781,181.96653747558597,311.779541015625,0.1491268426179886,0.3620037138462066,-2.9277215003967285,19.84073829650879,0.2974051535129547,0.3480840027332306,0.3987628221511841,0.1013576835393905,22.775161743164062,120.40897,22.96751,1204_255
0.0237771607935428,0.0662925764918327,-2.459336519241333,0.0134783191606402,-0.0653527379035949,-2.203824520111084,0.0354517325758934,0.2324350923299789,-3.0823824405670166,-6.673643112182617,2.478065013885498,0.437935471534729,2.5615479946136475,0.5601208209991455,-15.505552291870115,-0.3121064305305481,-0.3324048221111297,-8.8319091796875,-0.7703403234481812,1.0,1,3.536424160003662,19.509281158447266,77.0,49.74431610107422,177.6247100830078,305.5050964355469,0.0333612412214279,0.1932480037212371,-3.0754616260528564,3.704791784286499,0.2678819298744201,0.3204320669174194,0.3729822337627411,0.1051002889871597,23.045703887939453,120.44276,22.92051,1204_254
0.0651460215449333,0.0572462975978851,1.669344425201416,0.0541733913123607,-0.0100706992670893,1.6805751323699951,0.0143822412937879,0.0910017564892768,-1.232900857925415,-5.155861854553223,2.4193437099456787,-0.2988224625587463,2.7672348022460938,0.3889157176017761,-9.739651679992676,-0.1491343975067138,-0.1912260800600052,-4.583790302276611,0.1075963824987411,-0.4480736255645752,1,2.7591347694396973,20.22433090209961,19.0,227.3386688232422,281.9049072265625,336.4711608886719,0.0391213744878768,-0.0071836272254586,1.2283029556274414,3.014791488647461,0.4841546416282654,0.4646251499652862,0.4450956583023071,-0.039058968424797,22.98346519470215,121.14949,22.76665,1211_252
0.0878084078431129,0.3811182975769043,-3.030594110488892,0.0725232809782028,0.1864759176969528,-2.9302425384521484,0.0984872728586196,0.6692611575126648,2.945176839828491,-4.729910373687744,2.9335618019104004,-0.8056719899177551,2.386049270629883,0.6972317099571228,-14.45216178894043,0.72605299949646,-0.9169012904167176,-9.722250938415527,-0.1112292930483818,-0.6333534717559814,1,2.810887098312378,17.49132537841797,389.0,65.46480560302734,219.4438323974609,373.4228820800781,0.0785402879118919,0.4092780649662018,2.8200392723083496,7.57720947265625,0.3867454528808594,0.4197625815868377,0.4527797102928161,0.0660342648625373,20.30221176147461,120.6848,23.06576,1206_256
0.025602463632822,0.163532093167305,-1.1564874649047852,0.0203282535076141,0.0444268062710762,-0.8660507202148438,0.0089988131076097,0.4308810830116272,-0.0494628101587295,-5.575014114379883,2.2312023639678955,-0.3221447765827179,2.597317934036255,0.2330005466938018,-12.358704566955566,-2.5275349617004395,0.3878002464771271,-6.783690452575684,0.709945023059845,0.7675844430923462,1,3.2455151081085205,19.396120071411133,77.0,45.309226989746094,186.3233337402344,327.33746337890625,0.0121268536895513,0.2379105389118194,-0.5963553190231323,1.368884563446045,0.2840933203697204,0.3382332324981689,0.3923731446266174,0.1082798317074775,22.64163589477539,120.45285,22.93878,1204_254
0.1690243184566497,0.4401312470436096,-3.135880947113037,0.143944650888443,0.1617323905229568,-3.1089181900024414,0.1328407824039459,0.7074158787727356,-3.1195383071899414,-6.179640293121338,2.88897967338562,-0.0541780516505241,2.7258501052856445,1.267908811569214,-11.92526626586914,-2.4931087493896484,1.4207781553268433,-5.745625972747803,1.4749561548233032,0.9996859431266784,1,3.198816537857056,19.006488800048828,146.0,47.86428451538086,192.8312225341797,337.79815673828125,0.1226716339588165,0.4697369337081909,3.123023748397827,15.336590766906738,0.3649422824382782,0.4101694226264953,0.4553965926170349,0.0904543250799179,22.205305099487305,120.47275,23.01061,1204_255
0.1292231529951095,0.3897538781166076,-2.4204630851745605,0.1079161018133163,0.1120541989803314,-2.205195426940918,0.085157610476017,0.7179598212242126,-2.810954332351685,-5.756628513336182,2.595489025115967,0.9501900672912598,2.4738481044769287,0.654275119304657,-15.214862823486328,-2.295606851577759,1.124855637550354,-9.458234786987305,0.1746655404567718,0.9191004037857056,1,3.536424160003662,19.509281158447266,56.0,49.74431610107422,177.6247100830078,305.5050964355469,0.1082695871591568,0.4358346462249756,-2.490997314453125,3.838407516479492,0.2678819298744201,0.3204320669174194,0.3729822337627411,0.1051002889871597,23.045703887939453,120.42245,22.89995,1204_254
0.0791118890047073,0.4894925951957702,-2.9236769676208496,0.0614983811974525,0.225442349910736,-2.8286807537078857,0.0774521082639694,0.6979662179946899,-2.913998603820801,-6.746326446533203,2.6175787448883057,-0.6908468008041382,3.091284990310669,0.485142171382904,-9.9313325881958,-1.6617032289505005,0.3961666226387024,-3.1850056648254395,1.0870134830474854,0.0097616696730256,1,3.146355628967285,15.30453109741211,1188.0,58.42212677001953,199.9085235595703,341.3949279785156,0.0772337913513183,0.5072513222694397,-3.111100673675537,39.54526519775391,0.2931519448757171,0.3384490609169006,0.3837461769580841,0.0905942320823669,18.45088577270508,120.74275,23.60201,1207_262
0.0554949641227722,0.0784900933504104,-2.913112163543701,0.0488110445439815,-0.045517049729824,-2.9109835624694824,0.0361759178340435,0.390018492937088,-2.9435253143310547,-13.85709285736084,2.752058506011963,-1.2944364547729492,3.6633903980255127,0.0538205206394195,-15.530536651611328,-2.493237972259521,0.0637668371200561,-1.6734439134597778,1.3582032918930054,-0.6767305731773376,1,2.81221866607666,17.611072540283203,319.0,63.26001739501953,213.8228302001953,364.3856201171875,0.0454000048339366,0.2455179244279861,2.739542245864868,5.11007022857666,0.2991456985473633,0.3392252922058105,0.3793049156665802,0.0801592171192169,20.423290252685547,120.66332,23.0285,1206_255
