system:index,NBR_amp,NBR_mean,NBR_pha,NDMI_amp,NDMI_mean,NDMI_pha,NDVI_amp,NDVI_mean,NDVI_pha,cls,elev,ptid,slope,.geo
620_0,0.12512939136008894,0.49111277,2.975866604025942,0.10046444299151266,0.22180459,2.900499647577802,0.13487559821773973,0.5878091,-2.899407539814701,3,86,620,17.739004,"{""type"":""MultiPoint"",""coordinates"":[]}"
621_0,0.09197999928404293,0.5812955,-2.2470806045617273,0.08103939401522452,0.27268702,-2.399658275000549,0.12149632645352988,0.7233176,-2.7489147604725517,3,457,621,4.4904,"{""type"":""MultiPoint"",""coordinates"":[]}"
622_0,0.06583513587497085,0.5998328,-2.195687708117916,0.06978005305559543,0.27946296,-2.512331707957331,0.05686584135287549,0.79803133,-2.037842014903923,3,370,622,20.56594,"{""type"":""MultiPoint"",""coordinates"":[]}"
623_0,0.05045193128093655,0.66250557,-2.8024213347875793,0.04963372394781897,0.35624424,-2.692143989109853,0.07268558973583138,0.7762468,-2.8715118824728307,3,143,623,23.017595,"{""type"":""MultiPoint"",""coordinates"":[]}"
624_0,0.07285640974432493,0.3681874,-2.392934884390873,0.06367072970936798,0.15109065,-2.428816587785623,0.0587432707499702,0.59942025,-2.9850262795594986,3,366,624,17.274334,"{""type"":""MultiPoint"",""coordinates"":[]}"
625_0,0.06299656299319452,0.61519355,2.553749562889886,0.06786968100164137,0.3263355,2.396497392479949,0.07145419090535766,0.70128113,-2.8252484619606903,3,169,625,27.209448,"{""type"":""MultiPoint"",""coordinates"":[]}"
626_0,0.0875322165704589,0.6228601,-3.0209591991422777,0.07979934561068351,0.30924803,-2.8998456067440945,0.09074788578072616,0.7933127,-2.9746654491174147,3,648,626,33.160904,"{""type"":""MultiPoint"",""coordinates"":[]}"
627_0,0.06842854721148278,0.65760016,2.5546944184760867,0.07276260992578121,0.3604019,2.5322299173229132,0.051188509530997316,0.8013073,-3.0766215985349223,3,612,627,21.945536,"{""type"":""MultiPoint"",""coordinates"":[]}"
628_0,0.07236793484497281,0.61864537,-2.6545145283526437,0.05965003682998504,0.30682415,-2.586128452575889,0.08294698009499812,0.76855886,-2.851150092440055,3,139,628,21.497252,"{""type"":""MultiPoint"",""coordinates"":[]}"
629_0,0.07184506534662727,0.5929955,-2.9905420517837875,0.061883693060833446,0.28449667,-2.8358046704589763,0.09958191387672811,0.7428004,-3.1107186564451133,3,116,629,12.950704,"{""type"":""MultiPoint"",""coordinates"":[]}"
630_0,0.02086642125930874,0.5855151,-2.9268361892348924,0.0261542643310485,0.28086424,-2.8520175800890337,0.07458629405827404,0.6951407,-3.128956834715629,3,481,630,20.290829,"{""type"":""MultiPoint"",""coordinates"":[]}"
631_0,0.05737435394570202,0.6094807,-2.7922733823988204,0.04059139563285043,0.2929196,-3.0469521803315236,0.11396474130246075,0.7430767,-2.7525654774645476,3,116,631,15.659471,"{""type"":""MultiPoint"",""coordinates"":[]}"
632_0,0.027211796502254387,0.6415573,-2.3043442149049658,0.029541580196038413,0.32298908,-2.098948181922151,0.031154075631626275,0.8138615,3.1000236997888733,3,670,632,18.338871,"{""type"":""MultiPoint"",""coordinates"":[]}"
633_0,0.0886126065718311,0.4654219,-2.8971640309840616,0.06675238014396344,0.22676195,-2.8226106585269486,0.11611211461101033,0.5762563,-2.871583883367323,3,211,633,4.228551,"{""type"":""MultiPoint"",""coordinates"":[]}"
634_0,0.0665766004909441,0.5863878,-3.016475508659222,0.06349750327393913,0.27997822,-2.8323616621323917,0.08916026250598623,0.72318476,-3.1124680693638895,3,115,634,10.209274,"{""type"":""MultiPoint"",""coordinates"":[]}"
635_0,0.08288360571016919,0.5735815,-2.8838954998221187,0.07626268246382709,0.25668505,-2.895607640019443,0.058378448026611726,0.7294197,2.898731391413284,3,184,635,17.200525,"{""type"":""MultiPoint"",""coordinates"":[]}"
636_0,0.05476348966645056,0.6442471,-2.5075720924546627,0.05205939435612352,0.32258022,-2.4202159090276654,0.06324106256628619,0.8220791,-2.5736473887131828,3,953,636,24.520016,"{""type"":""MultiPoint"",""coordinates"":[]}"
637_0,0.09804933457493331,0.44371513,-2.473578501112658,0.08480446131200656,0.18341218,-2.353094551018437,0.08593027940020467,0.62794036,-2.700292703629344,3,307,637,16.905712,"{""type"":""MultiPoint"",""coordinates"":[]}"
638_0,0.0698876772488216,0.60481745,2.8177265615021847,0.06256317583497623,0.29317743,2.832745548248658,0.06669279446422394,0.74566823,2.719129030033471,3,222,638,12.297542,"{""type"":""MultiPoint"",""coordinates"":[]}"
639_0,0.15278336069391138,0.5008646,-2.863218493159334,0.12064679144948219,0.19225425,-2.7022423363978154,0.16213560834511995,0.68801725,-2.9268168724047867,3,74,639,12.857224,"{""type"":""MultiPoint"",""coordinates"":[]}"
640_0,0.13027256419422772,0.53542894,-2.6551782360807037,0.10757168046305898,0.27437702,-2.6796856231387496,0.11682620263192756,0.6743496,-2.6879554570384627,3,85,640,8.165958,"{""type"":""MultiPoint"",""coordinates"":[]}"
641_0,0.05221125292243407,0.5931207,-2.3513437689006826,0.04026768691149485,0.295104,-2.5616947021968848,0.05369109674449722,0.6944184,-2.1088648998819584,3,60,641,3.5519743,"{""type"":""MultiPoint"",""coordinates"":[]}"
642_0,0.07515731925576401,0.5834736,-2.6220093768398236,0.06408048243089151,0.2675767,-2.414018471911346,0.07821076252152429,0.77668214,-2.9398825378805387,3,514,642,26.16224,"{""type"":""MultiPoint"",""coordinates"":[]}"
643_0,0.06303815333891866,0.6031927,-2.6600825178437395,0.04980310191976064,0.30157152,-2.776823388350252,0.07212781247532164,0.7831642,-2.94565764976147,3,786,643,20.421242,"{""type"":""MultiPoint"",""coordinates"":[]}"
644_0,0.07726603527841638,0.5760414,-2.9421921415269643,0.06725792010217609,0.26524183,-2.8543941351568045,0.09547835529163412,0.72427416,-2.7015143708560014,3,102,644,6.842834,"{""type"":""MultiPoint"",""coordinates"":[]}"
645_0,0.03388207119677154,0.3383863,-2.9486955639150905,0.025981998084694594,0.14334278,-2.8761409409329617,0.046645101589396915,0.4856845,-2.730801644177751,3,43,645,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
646_0,0.0440116356894677,0.63810086,-2.567204002505877,0.0446754624702612,0.32440448,-2.37858510653448,0.025202805281954906,0.83353287,-3.1024836058456,3,1328,646,29.891846,"{""type"":""MultiPoint"",""coordinates"":[]}"
647_0,0.07141228862141788,0.5939958,-2.895455689851025,0.06377001856674903,0.2829713,-2.9076014560829284,0.08587135013792904,0.7293246,-2.7126442580722916,3,238,647,21.01083,"{""type"":""MultiPoint"",""coordinates"":[]}"
648_0,0.11049583755186097,0.51472676,-2.445347699250222,0.08811965130946454,0.20483428,-2.293309928702867,0.10931493294552465,0.7596456,-2.6598197796589296,3,190,648,18.298237,"{""type"":""MultiPoint"",""coordinates"":[]}"
