,NDVI_iav,NDVI_a24,NDVI_biR,NDVI_spDiff,NDVI_alt,LSWI_iav,LSWI_a24,LSWI_biR,LSWI_spDiff,LSWI_alt,NDRE_iav,NDRE_a24,NDRE_biR,NDRE_spDiff,NDRE_alt,CIre_iav,CIre_a24,CIre_biR,CIre_spDiff,CIre_alt,PSRI_iav,PSRI_a24,PSRI_biR,PSRI_spDiff,PSRI_alt,EVI_iav,EVI_a24,EVI_biR,EVI_spDiff,EVI_alt
114,0.0272831758965885,0.006374472216542246,1.1235584816732584,0.027049065476190477,0.01030212333333333,0.0377262568123656,0.022158135211270052,1.575943520883148,0.026503362904761903,0.021822485340833326,0.029091693194064946,0.01079649746825123,1.5892230317291913,0.02550580957142857,0.011600114499999994,0.07746983426828793,0.018145363625790403,0.5712728229166815,0.06573917685714285,0.016445616166666677,0.045395552794800675,0.012950125017591553,1.0463368930522654,0.02015794238095237,0.019894544999999986,0.025888455401921657,0.010708643328420657,2.794144981778597,0.024384489539989618,0.022855787418458395
115,0.058684499413067276,0.025979792126409197,0.35850034321750246,0.07999252857142859,0.05580854750000003,0.03141609221030147,0.01280821599758511,0.22826333402924662,0.03992168460736629,0.030938042523112164,0.042321445991982516,0.0201917594367941,0.3461959989159484,0.059109209523809526,0.043711178750000024,0.18399176900742034,0.08171754725008108,0.251594254472313,0.1826797052380953,0.12936552999999995,0.024298102500566004,0.0017674191990547626,0.054578475457171136,0.020695405819047615,0.0016501817583333342,0.05351105466635356,0.020938865170937748,0.25199302192052314,0.08959924734848466,0.08454702757395083
116,0.06292960736995573,0.016332080396167237,0.17752743809609192,0.05319129285714286,0.010565960000000041,0.03307902011038149,0.005961008026472609,0.11469822070292049,0.0555604550904762,0.0015400218208333344,0.04000347398445977,0.010361693815611748,0.20410098066109428,0.03757410142857143,0.006031063333333336,0.13511668646527056,0.039450720473784076,0.1585368199323433,0.1261595042857143,0.0018329691666666426,0.026445635161353186,0.010106896925787359,0.18619368251029578,0.037116383523809526,0.011774044416666657,0.043940465668331576,0.010413774862216861,0.15776720959861273,0.06060830289113612,0.0126164426355585
117,0.03206050089433236,0.014668078222421829,0.7098564274889193,0.016736102142857142,0.017280296666666667,0.07487199854011581,0.01874953946841264,0.22829774542423312,0.051116511333333337,0.019652589916666657,0.0404027565262125,0.023188497034412357,0.788430667896356,0.03830336585714284,0.034769361999999984,0.08678461803330569,0.040958809036293016,0.4381563797688523,0.0656586900952381,0.05262431549999996,0.03947998768918037,0.01546611442925763,0.36494347733860655,0.044764354323809506,0.017554554033333336,0.03782857815454564,0.021126358858146215,1.0536880965786097,0.03729886720673704,0.036526741898577686
118,0.05331512654766434,0.020619163654411528,0.39599072575044075,0.07699713285714287,0.02901639833333336,0.0460398164234131,0.031167034464889515,0.5954167795009252,0.10404757857142857,0.06116205958333337,0.04236908497010838,0.02208482756370518,0.4107030803389642,0.05020147238095236,0.032627684166666615,0.47270082098650773,0.2547012764214383,0.34441076073505117,0.46380463333333344,0.3160073333333333,0.016363383936120735,0.010388558803220089,0.6757553584433259,0.030808295380952377,0.024979897533333337,0.05924670294638226,0.01790574431665081,0.15993324868888031,0.06948719207724385,0.044691956891050766
119,0.062420044899988765,0.009159537843761115,0.3430544832240928,0.10076788571428566,0.05019748916666644,0.031815622267419054,0.007092142508140676,0.19214331849689667,0.06054914619047617,0.030329639999999963,0.0427111927897407,0.011650678878817322,0.3863436077734993,0.06283881619047618,0.03859517791666678,0.39693971817496004,0.143214470125942,0.37059380704606654,0.5407606666666667,0.39594611666666646,0.02242352759804588,0.005454195654309524,0.34079515410574357,0.01734739215238095,0.0067175629125,0.057795067199014984,0.01607232147274902,0.12554281150229588,0.09845738868467921,0.07108175775957437
120,0.08751348262336339,0.008679329743907688,0.11301479441064237,0.06524651277777777,0.008879444444444329,0.046056681989838456,0.006940441852984132,0.1112999020930463,0.05781403200000001,0.00257257741666668,0.055351378291633196,0.01199429026375702,0.1887902712544642,0.04240009722222221,0.011001088333333353,0.3364052207135153,0.05944748895983406,0.13716410427245035,0.21349567111111112,0.02384736499999973,0.02747181017159443,0.009550422323261512,0.35034807247508093,0.016364070222222225,0.002235262416666675,0.07452593871767543,0.012458421251324854,0.12384548537499837,0.06471022307964343,0.004248448342616951
121,0.07575579183377905,0.04809084341853217,0.35145663321479753,0.13196885944444445,0.06196776472222221,0.04527384867769812,0.01500306535694677,0.12316536204105244,0.08079286963888888,0.016893978236111107,0.0502918398993129,0.030937799442478462,0.26416965926010766,0.09513988277777775,0.04064261749999998,0.34043040126492397,0.18962249875896206,0.20129826975707069,0.5336241944444445,0.24181060555555578,0.02761294085239405,0.0019186447027222245,0.0521425707376993,0.041925728166666676,0.01747234422222222,0.07377157647783945,0.03084897634950233,0.1849725229593077,0.10674103991760614,0.024375807047775755
122,0.06858550134279949,0.005246114642414101,0.03429599132536832,0.11456392619047619,0.013930944166666626,0.05746398277227182,0.01414466013462761,0.10531056539836046,0.1131852806,0.04708804560833333,0.04295863899637536,0.008852238606075672,0.08740987514646685,0.08224963809523811,0.03220418833333333,0.21353012303222432,0.05501892412227907,0.09890946744898477,0.3149364057142857,0.11404347916666668,0.03759081055613136,0.003033809828786348,0.04280675516515197,0.06720285447619047,0.01149952533333333,0.05395303208578675,0.007856899023164433,0.0512277177708131,0.08175230047711735,0.022309067703383034
123,0.06466383658796468,0.025534230792677946,0.46985035327028174,0.08534704952380955,0.028398980833333365,0.03091280320945979,0.016692030972262694,0.37689142870800907,0.035398179904761906,0.019996450749999978,0.04597217904724522,0.017448273951745998,0.3567690742410443,0.05642923809523813,0.02381326874999995,0.3395072644159319,0.11161905876950089,0.2269011011759598,0.29022796190476174,0.1359603625000001,0.02470923997444602,0.002261443947094304,0.12021422580840024,0.03160993095238095,0.001573213691666667,0.05048584173291473,0.014191383842303236,0.1295716762728983,0.07363161171239466,0.02849567860092317
124,0.04558523970900425,0.01412981070097377,0.7931158529835369,0.05056139771428573,0.006984897333333323,0.031942445927568765,0.008824195157943871,0.4018518879254772,0.03340815961904763,0.000851670333333332,0.033847644758372826,0.009341215677229543,0.38871820322530803,0.03543003785714286,0.0024473609166666827,0.12088432854798603,0.019266915114753275,0.7706704095697322,0.12721237042857142,0.053419491166666666,0.047814040382755336,0.010370143252502127,0.48901901064601155,0.07456270651428572,0.02789221461666666,0.032048167095653377,0.006672740473035586,1.5671215815672495,0.03759960303828374,0.0006523517458772721
125,0.10620970861715447,0.012137170477019186,0.06672439128393264,0.10991181000000001,0.009334480555555524,0.05589128185830383,0.005256454488008734,0.03443743617728319,0.07330339863888888,0.006703114180555567,0.07039621464269148,0.009961535345393754,0.07649323519017658,0.06853559166666666,0.009340083194444404,0.3388815501391855,0.0688896506905797,0.10940384232095716,0.24834941333333335,0.0021077627777777996,0.0460749515206055,0.003607686795847105,0.041901233910214115,0.076597235,0.0003259946666666902,0.07167006498095252,0.010130969250311568,0.06052345252815255,0.07524724489189594,0.01358539176220444
126,0.06897475297249604,0.012738371592291705,0.2173353920239075,0.062487517142857114,0.02209669083333321,0.04220067531194779,0.015177086187360357,0.3612269524636375,0.07854069904761904,0.04061740249999998,0.05094433878757629,0.0066841131445774275,0.12547329797531798,0.04545583523809523,0.020923400833333328,0.3622742322330585,0.0864158997204347,0.1652949062060771,0.35264236666666676,0.21803080833333333,0.023352434265324823,0.0017049601125774553,0.1031264817584217,0.01871120018095238,0.0007542200500000006,0.05935982204328913,0.01265347146710697,0.14910835851861026,0.07445028666617852,0.032350891978911056
127,0.03272300992788806,0.005958030299283026,0.17525612993211995,0.037574949999999996,0.004317962083333349,0.034568319193670344,0.023856521106264034,1.5043921072191972,0.03351707457142857,0.014292440416666677,0.03169262804416633,0.009644994900792736,0.3223749273221681,0.023769981285714288,0.008695718083333331,0.08289369790153196,0.03680336888958002,0.5300463693028828,0.07269574476190474,0.03431783708333336,0.030524080384173532,0.011579965999804095,0.6485547841772149,0.0444865542857143,0.00991642533333334,0.03792081882913952,0.00403045190909252,0.189585903125064,0.046556857466829915,0.0022907081134899143
128,0.07418409606608227,0.017336576968420708,0.8784172035307155,0.10007825571428576,0.07253059208333335,0.03683340351900438,0.026218722420383145,0.4313144609646882,0.11283155619047618,0.07164320124999998,0.055820564561198806,0.02207595932037777,0.47552701503187816,0.08395571523809527,0.06896171041666666,0.5505204759005909,0.204645010404086,0.32721174296066824,0.7701979,0.6241990625000002,0.018933167401813434,0.006584599082739985,0.4064000835851145,0.01798738799523809,0.012040165733333335,0.07159750846062421,0.03548880121073665,0.5336430100921055,0.13758413052401006,0.12216345195862754
129,0.0647385586896538,0.020671451141706612,0.10469504347347788,0.060781079523809546,0.04571045833333337,0.051451036789629194,0.00711538543316224,0.042519528012549136,0.05945876444761904,0.03444346776666667,0.03855790235428944,0.013805196641280262,0.10241336792099226,0.043663967142857134,0.028717019999999982,0.167355846628541,0.0618823372527769,0.09280585990867908,0.21325411476190478,0.09684451416666673,0.03833398781854525,0.008546669216738684,0.1466368957144148,0.06441967709523809,0.00410152024999999,0.06872155167185202,0.014771917062309702,0.08162383553673988,0.06574038440191947,0.003520008704571309
130,0.09742676592737255,0.05098086267992545,2.0228973988984555,0.07666150904761908,0.08679286083333326,0.03552086093079945,0.01654254154010564,0.5637131851839856,0.03516351857142857,0.020259988333333312,0.06815424549678945,0.03516084556299761,0.9965680465559625,0.05900433809523812,0.04624729833333335,0.5474184568235186,0.2465421337156385,0.6952579117564628,0.48495381904761914,0.3467559958333335,0.022296065853280412,0.00032168394647383536,0.024646701650513247,0.034431029142857145,0.021514356816666663,0.08098721367770235,0.039678358992837365,0.833707450687091,0.08175874495282479,0.06828880712333418
131,0.07244898531354767,0.005492183831324466,0.05177973203576653,0.07625206333333333,0.03778776055555555,0.051209892757682056,0.012907900474131852,0.13928579632942456,0.057347858700000004,0.024697473605555548,0.050446420685339576,0.008189809883281335,0.10880090525729995,0.06120326222222222,0.01574185999999994,0.22134745741839723,0.04317585281654211,0.12246843717221856,0.21169388555555557,0.05316153833333326,0.046786546022464987,0.013387534555857653,0.2604299411645963,0.04638375808333333,0.016146637319444435,0.05565452950040084,0.0024870274116534224,0.024592430926110083,0.04602336919479633,0.01591283587993833
